date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:18%20GMT	https://carnagemusic.com/Trident/	./carnage_website_backup_full/carnagemusic.com/Trident/index.html	(from https://carnagemusic.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.24.7)
11:32:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:19%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.eot?5510888	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.b890c6.delayed	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:20%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.woff?5510888	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons90c6.woff	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:21%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.ttf?5510888	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons90c6.ttf	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:22%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.svg?5510888	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons90c6.svg	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:23%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/openhand.cur	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/openhand.cur	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:24%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/closedhand.cur	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/closedhand.cur	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:25%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile.png	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile.png	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:26%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_white.png	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_white.png	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:27%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3.png	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3.png	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:28%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3_white.png	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/gridtile_3x3_white.png	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:29%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/coloredbg.png	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/coloredbg.png	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:30%20GMT	https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/loader.gif	./carnage_website_backup_full/carnagemusic.com/wp-content/plugins/revslider/sr6/assets/assets/loader.gif	(from https://carnagemusic.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.15)
11:32:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:31%20GMT	https://carnagemusic.com/t	./carnage_website_backup_full/carnagemusic.com/t	(from https://carnagemusic.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.0.6)
11:32:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2008%20Aug%202025%2009:32:32%20GMT	https://carnagemusic.com/GET	./carnage_website_backup_full/carnagemusic.com/GET	(from https://carnagemusic.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17)
